CHEMBL244083	8.4	1	Cc1nc(-c2cccc(C(=O)NC3CCC(CCN4CCc5ccc(S(C)(=O)=O)cc5CC4)CC3)c2)no1
CHEMBL329566	7.08	1	CN(C)CC1CC2c3ccccc3Cc3ccccc3C2O1
CHEMBL193435	7.02	1	CN(C)CC1CC2c3ccccc3Oc3ccc(Br)cc3C2O1
CHEMBL128524	6.87	1	c1ccc(OCCCNCCOc2ccccc2)cc1
CHEMBL190519	7.23	1	Oc1ccc2c(c1O)-c1cccc3c1C(C2)NCC3
CHEMBL531	9.07	1	CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21
CHEMBL155731	9.03	1	CCCN1CCCC2Cc3nc(N)ncc3CC21
CHEMBL131396	7.77	1	Clc1ccccc1OCCNCCCOc1ccccc1
CHEMBL128276	6.43	1	COc1ccc(OCCNCCCOc2ccccc2)cc1
CHEMBL22892	6.63	1	Oc1ccc(OCCNCCCOc2ccccc2)cc1
CHEMBL132884	7.51	1	Clc1ccc(OCCNCCCOc2ccccc2)cc1
CHEMBL132455	6.46	1	O=[N+]([O-])c1ccc(OCCNCCCOc2ccccc2)cc1
CHEMBL131997	8.41	1	Cc1ccc(OCCNCCCOc2ccccc2)cc1Cl
CHEMBL129927	7.14	1	Cc1ccc(OCCNCCCOc2ccccc2)cc1C
CHEMBL131484	6.75	1	Cc1ccc(OCCCNCCOc2ccc(Cl)cc2)cc1
CHEMBL129757	7.01	1	Fc1ccc(OCCCNCCOc2ccc(Cl)cc2)cc1
CHEMBL334545	6.42	1	Cc1ccc(OCCNCCCOc2ccccc2C)cc1
CHEMBL435598	6.72	1	Cc1ccc(OCCNCCCOc2cccc(C)c2)cc1
CHEMBL130370	6.63	1	Cc1ccc(OCCCNCCOc2ccc(C)cc2)cc1
CHEMBL131357	6.63	1	Cc1ccc(OCCNCCCOc2ccc(F)cc2)cc1
CHEMBL194727	8.37	1	COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(F)cc2)CC1
CHEMBL196744	9.28	1	O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)cc1
CHEMBL198993	7.85	1	COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(F)nc2)CC1
CHEMBL197162	8.96	1	O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)nc1
CHEMBL197214	7.07	1	COc1ccccc1N1CCN(CCCCNC(=O)c2cccc(F)n2)CC1
CHEMBL197195	8.05	1	O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc(F)n1
CHEMBL194755	6.68	1	COc1ccccc1N1CCN(CCCCNS(=O)(=O)c2ccc(F)cc2)CC1
CHEMBL195247	7.8	1	O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)cc1
CHEMBL305362	8.7	1	O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccc2)cc1
CHEMBL114541	7.92	1	O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1
CHEMBL26188	6.89	1	COc1ccccc1N1CCN(CCCCNC(=O)c2ccccc2)CC1
CHEMBL168357	8.16	1	O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2ccccc12
CHEMBL169766	7.49	1	COc1ccccc1N1CCN(CCCCNC(=O)c2cccc3ccccc23)CC1
CHEMBL199859	7.71	1	COc1ccccc1N1CCN(CCCCNC(=O)c2cc(-c3ccco3)[nH]n2)CC1
CHEMBL203302	7.62	1	COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(N3CCOCC3)cc2)CC1
CHEMBL126780	7.22	1	COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3oc2=O)CC1
CHEMBL201551	7.83	1	COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3c(c2)OCO3)CC1
CHEMBL199498	7.11	1	COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3nccnc3c2)CC1
CHEMBL199836	7.67	1	COc1ccc2onc(N3CCN(CCCCNC(=O)c4cc(-c5ccco5)[nH]n4)CC3)c2c1
CHEMBL199329	7.65	1	COc1ccc2onc(N3CCN(CCCCNC(=O)c4ccc(-n5ccnc5)cc4)CC3)c2c1
CHEMBL197660	7.42	1	COc1ccc2onc(N3CCN(CCCCNC(=O)c4ccc(N5CCOCC5)cc4)CC3)c2c1
CHEMBL372308	7.07	1	COc1ccc2onc(N3CCN(CCCCNC(=O)c4ccc5nonc5c4)CC3)c2c1
CHEMBL200024	6.93	1	COc1ccc2onc(N3CCN(CCCCNC(=O)c4ccc5c(c4)OCO5)CC3)c2c1
CHEMBL199746	6.66	1	COc1ccc2onc(N3CCN(CCCCNC(=O)c4ccc5nccnc5c4)CC3)c2c1
CHEMBL201698	7.59	1	COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cccc(OC)c3o2)CC1
CHEMBL201027	6.99	1	COc1ccc2ccnc(N3CCN(CCCCNC(=O)c4cc5cccc(OC)c5o4)CC3)c2c1
CHEMBL201326	6.58	1	COc1cccc2cc(C(=O)NCCCCN3CCN(c4cccc5nccnc45)CC3)oc12
CHEMBL202713	6.9	1	COc1cccc2cc(C(=O)NCCCCN3CCN(c4[nH]nc5ccccc45)CC3)oc12
CHEMBL198404	7.01	1	COc1ccc2onc(N3CCN(CCCCNC(=O)c4cc5cccc(OC)c5o4)CC3)c2c1
CHEMBL60815	6.29	1	c1ccc(-c2c[nH]c(CN3CCN(c4ccccc4)CC3)c2)cc1
CHEMBL379177	7.03	1	C1=C(c2ccccc2)CCN(Cc2cn(-c3ccccc3)nn2)C1
CHEMBL378455	7.48	1	C1=C(c2ccccc2)CCN(Cc2cnn(-c3ccccc3)c2)C1
CHEMBL379602	7.46	1	COc1ccccc1N1CCN(Cc2cnn(-c3ccccc3)c2)CC1
CHEMBL208847	7.8	1	COc1ccccc1N1CCN(CCCCNC(=O)c2cc3c4ccc(c3o2)CCc2ccc(cc2)CC4)CC1
CHEMBL426863	8.72	1	O=C(NCCCCN1CCN(c2cccc(F)c2F)CC1)c1cc2ccc1CCc1ccc(cc1)CC2
CHEMBL209876	9.34	1	COc1c(Cl)cccc1N1CCN(CCCCNC(=O)c2cc3ccc2CCc2ccc(cc2)CC3)CC1
CHEMBL210461	8.44	1	O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccc1CCc1ccc(cc1)CC2
CHEMBL208274	6.41	1	COc1ccccc1N1CCN(Cc2cn3cc(C)cc(-c4ccccc4)c3n2)CC1
CHEMBL212160	6.0	1	COc1ccccc1N1CCN(Cc2cn3c(-n4cccn4)cccc3n2)CC1
CHEMBL210341	6.0	1	Clc1ccc(N2CCN(Cc3cn4cc(Br)ccc4n3)CC2)cc1Cl
CHEMBL211590	6.33	1	COc1ccccc1N1CCN(Cc2cn3cc(C)cc(I)c3n2)CC1
CHEMBL211539	6.17	1	COc1ccccc1N1CCN(Cc2cn3cc(C)cc(Br)c3n2)CC1
CHEMBL379125	6.22	1	COc1ccccc1N1CCN(Cc2cn3cc(I)ccc3n2)CC1
CHEMBL211164	6.1	1	COc1ccccc1N1CCN(Cc2cn3cc(Br)ccc3n2)CC1
CHEMBL380287	6.06	1	CN1CCN(c2ccc3nc(CN4CCN(c5ccc(Cl)c(Cl)c5)CC4)cn3n2)CC1
CHEMBL207543	6.07	1	Clc1ccc(N2CCN(Cc3cn4nc(N5CCCCC5)ccc4n3)CC2)cc1Cl
CHEMBL221652	9.43	1	COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3cccc(F)n3)cc2)CC1
CHEMBL221640	9.35	1	COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(F)nc3)cc2)CC1
